transaction_id,customer_id,merchant_id,currency,status,timestamp,account_created_at,billing_country,scenario,is_fraud,amount,shipping_country,device_id,ip_address,transaction_hour,transaction_day_of_week,is_weekend,amount_log,customer_velocity_5m,customer_velocity_1h,customer_velocity_24h,device_velocity_5m,device_velocity_1h,ip_velocity_5m,ip_velocity_1h,failed_attempts_1h,customer_avg_amount,customer_amount_deviation,billing_shipping_mismatch,previous_country,country_changed,previous_transaction_time,minutes_since_previous_transaction,device_customer_count,ip_customer_count,customer_device_count,customer_ip_count,shared_device_flag,shared_ip_flag,rule_risk_score,rule_risk_flag,rule_risk_level,risk_reasons,rule_signal_count
txn_6a66dfd18c96,cust_64e97e4ff107,merch_15,USD,success,2026-08-21 02:43:04.298086,2025-12-26T01:06:37.298086,IN,legitimate,0,43.23,IN,dev_864756352a9b,136.99.27.135,2,4,0,3.789403291880235,0,0,0,0,0,0,0,0,97.44333333333333,0.5563575411350187,0,IN,0,2026-08-14 06:41:33.298086,9841.516666666666,2,3,1,2,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_3796f05605fe,cust_c13087d0caa0,merch_3,USD,success,2026-08-21 02:45:03.298086,2026-07-23T02:06:37.298086,GB,legitimate,0,328.56,GB,dev_c7812713cc7e,86.29.191.66,2,4,0,5.797758431447389,0,1,1,0,1,0,1,0,169.21,0.9417292122214999,0,GB,0,2026-08-21 02:14:58.298086,30.083333333333332,1,3,1,1,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_6d38b872cc1e,cust_debae025ec45,merch_21,USD,success,2026-08-21 02:48:00.298086,2026-02-24T15:06:37.298086,FR,legitimate,0,205.78,FR,dev_df8da6463ad6,84.252.163.196,2,4,0,5.331655426158547,0,0,0,0,0,0,0,0,179.345,0.1473974741420168,0,FR,0,2026-08-19 07:30:05.298086,2597.9166666666665,3,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_f9617c45027e,cust_817e029c89b2,merch_45,USD,success,2026-08-21 02:49:20.298086,2025-10-02T18:06:37.298086,DE,legitimate,0,107.35,DE,dev_ee4c405fe35c,181.146.39.79,2,4,0,4.685366727982368,0,0,0,0,0,0,0,0,141.22,0.23983854978048438,0,DE,0,2026-08-15 17:25:00.298086,7764.333333333333,3,4,1,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_2f1773cb8819,cust_6cd2e4f1ffa0,merch_41,USD,success,2026-08-21 02:50:43.298086,2025-10-01T05:06:37.298086,FR,legitimate,0,103.47,FR,dev_e35292fd0ef6,183.149.15.230,2,4,0,4.648899948849417,0,0,1,0,0,0,0,0,585.9399999999999,0.8234119534423319,0,FR,0,2026-08-20 07:26:22.298086,1164.35,2,3,2,2,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_503e0ef07c40,cust_ced92032a267,merch_18,USD,success,2026-08-21 02:54:56.298086,2026-08-09T19:06:37.298086,GB,legitimate,0,286.86,JP,dev_d2ae1fe8a87a,88.80.186.159,2,4,0,5.662474250834525,0,0,0,0,0,0,0,0,306.005,0.06256433718403288,1,GB,0,2026-08-19 23:30:54.298086,1644.0333333333333,2,3,1,1,1,1,0.1,0,low,"['Billing and shipping country mismatch', 'Moderate: IP associated with many customers']",2
txn_8cbbb053a4fb,cust_ea5fb8ef7c63,merch_42,USD,success,2026-08-21 02:56:42.298086,2025-09-08T03:06:37.298086,AU,legitimate,0,259.69,AU,dev_7596e78631f2,158.72.174.176,2,4,0,5.5633319619375525,0,0,0,0,0,0,0,0,563.76,0.5393607208741308,0,AU,0,2026-08-11 16:50:50.298086,13565.866666666667,4,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_0d1c4da12e47,cust_a9d6f1e1f3f7,merch_11,USD,success,2026-08-21 02:58:19.298086,2025-12-07T16:06:37.298086,IN,legitimate,0,225.8,IN,dev_ba64d0e7bd23,51.55.134.218,2,4,0,5.4240685718535975,0,0,0,0,0,0,0,0,633.41,0.6435168374354683,0,IN,0,2026-08-05 04:06:06.298086,22972.216666666667,4,1,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_29cd3b9445d1,cust_31b69c8e7e0b,merch_1,USD,success,2026-08-21 03:02:13.298086,2026-01-17T09:06:37.298086,GB,legitimate,0,224.89,GB,dev_d90aca47b794,148.27.150.166,3,4,0,5.420048155119184,0,0,0,0,0,0,0,0,238.4975,0.057055105399427736,0,GB,0,2026-08-18 13:51:34.298086,3670.65,2,0,1,1,1,0,0.0,0,low,[],0
txn_e9a3af9f3b47,cust_139b1c5297f8,merch_24,USD,success,2026-08-21 03:08:27.298086,2026-05-07T03:06:37.298086,FR,legitimate,0,185.48,FR,dev_cf4c38361137,23.206.184.118,3,4,0,5.228323994727502,0,0,0,0,0,0,0,0,196.01857142857145,0.05376312740046512,0,FR,0,2026-08-19 14:49:02.298086,2179.4166666666665,3,2,3,2,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_af44a29d9540,cust_5266b5321ad1,merch_36,USD,failed,2026-08-21 03:09:48.298086,2025-11-20T16:06:37.298086,DE,legitimate,0,201.64,DE,dev_6eb1c85e7ee8,132.28.83.84,3,4,0,5.31143100569342,0,0,0,0,0,0,0,0,489.06399999999996,0.5877022230219358,0,DE,0,2026-08-19 19:32:05.298086,1897.7166666666667,3,3,2,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_df38d2295f9c,cust_45c296799f89,merch_39,USD,success,2026-08-21 03:13:53.298086,2026-03-06T01:06:37.298086,GB,legitimate,0,280.0,GB,dev_fb654ceb294b,18.165.60.222,3,4,0,5.638354669333745,0,0,0,0,0,0,0,0,583.815,0.520396015861189,0,GB,0,2026-08-19 16:35:14.298086,2078.65,4,3,2,2,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_6b226032235b,cust_3e43a75ee02c,merch_2,USD,success,2026-08-21 03:18:44.298086,2025-11-09T11:06:37.298086,GB,legitimate,0,268.21,GB,dev_9b6d47c3d589,149.59.15.204,3,4,0,5.595491744183162,0,0,0,0,0,0,0,0,162.54,0.6501168943029407,0,GB,0,2026-08-14 13:47:41.298086,9451.05,1,2,2,2,1,1,0.0,0,low,[],0
txn_4882411a91b5,cust_f2b9dfcec3a8,merch_34,USD,success,2026-08-21 03:21:46.298086,2026-01-28T20:06:37.298086,JP,legitimate_unusual,0,721.7,JP,dev_3885b2b50da0,90.222.107.243,3,4,0,6.582994198288936,0,0,0,0,0,0,0,0,255.82250000000002,1.8210966588161714,0,JP,0,2026-08-15 04:09:48.298086,8591.966666666667,5,3,2,2,1,1,0.1,0,low,"['Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_ec5bdb0ef9da,cust_895ebf0e61fc,merch_27,USD,success,2026-08-21 03:29:31.298086,2025-12-25T07:06:37.298086,AU,account_takeover,0,1463.43,US,dev_7e61e24533d1,86.29.191.66,3,4,0,7.289221367242196,0,0,0,0,0,0,1,0,89.76,15.303810160427808,1,AU,0,2026-08-19 17:40:50.298086,2028.6833333333334,3,3,1,1,1,1,0.125,0,low,"['Billing and shipping country mismatch', 'Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",3
txn_29de1757ed61,cust_bbff7c2a9443,merch_32,USD,success,2026-08-21 03:30:59.298086,2025-09-10T04:06:37.298086,GB,legitimate,0,151.86,GB,dev_c0a30744150d,162.87.247.89,3,4,0,5.029522469814738,0,0,0,0,0,0,0,0,433.3375,0.6495572157960019,0,GB,0,2026-08-11 08:13:17.298086,14117.7,3,3,2,2,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_5b87cce29ad5,cust_afd167db26fb,merch_6,USD,success,2026-08-21 03:31:02.298086,2025-12-11T19:06:37.298086,IN,legitimate,0,187.84,IN,dev_ae14d63aac5f,205.19.7.56,3,4,0,5.240900095678086,0,0,1,0,0,0,0,0,266.712,0.2957197276463001,0,IN,0,2026-08-20 04:41:15.298086,1369.7833333333333,2,3,5,2,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_43bbc3c1a7a1,cust_0dde82602173,merch_24,USD,failed,2026-08-21 03:36:36.298086,2025-12-10T20:06:37.298086,JP,legitimate_unusual,0,850.7,JP,dev_a7c82f327483,159.75.211.150,3,4,0,6.747234352147035,0,0,0,0,0,0,0,0,432.83000000000004,0.9654367765635468,0,JP,0,2026-08-16 13:22:32.298086,6614.066666666667,5,3,2,1,1,1,0.1,0,low,"['Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_802cb2ee78ec,cust_c461f0c53639,merch_19,USD,success,2026-08-21 03:48:42.298086,2026-04-16T04:06:37.298086,CA,legitimate,0,291.42,CA,dev_0a7d904de75b,20.39.21.252,3,4,0,5.678191124989292,0,0,1,0,0,0,0,0,169.79333333333332,0.7163218029761673,0,CA,0,2026-08-20 16:48:10.298086,660.5333333333333,4,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_6303f3c2227d,cust_14bd8bd2d01b,merch_34,USD,failed,2026-08-21 04:02:14.298086,2025-10-21T23:06:37.298086,DE,legitimate,0,69.26,DE,dev_5ae3381b4176,123.232.178.45,4,4,0,4.252202646837681,0,0,1,0,0,0,0,0,224.495,0.6914853337490813,0,DE,0,2026-08-20 06:47:04.298086,1275.1666666666667,2,0,1,2,1,0,0.0,0,low,[],0
txn_75806a6cc2ec,cust_a881a59cf893,merch_17,USD,success,2026-08-21 04:03:18.298086,2026-03-27T10:06:37.298086,DE,legitimate,0,343.97,DE,dev_3885b2b50da0,113.19.159.161,4,4,0,5.843457456728683,0,0,0,0,1,0,0,0,343.97,0.0,0,,0,,-1.0,5,0,0,0,1,0,0.05,0,low,['Device associated with many customers'],1
txn_29189e5329ce,cust_4efa04aee889,merch_31,USD,success,2026-08-21 04:11:16.298086,2025-12-11T12:06:37.298086,DE,legitimate,1,188.55,AU,dev_b4faa98fa73a,182.131.222.129,4,4,0,5.244652841962344,0,0,1,0,0,0,0,0,202.66666666666666,0.0696546052631578,1,DE,0,2026-08-21 00:48:56.298086,202.33333333333334,4,2,1,2,1,1,0.07500000000000001,0,low,"['Billing and shipping country mismatch', 'Moderate: Device associated with many customers']",2
txn_019706affe8c,cust_93ce78485086,merch_40,USD,success,2026-08-21 04:12:14.298086,2026-08-08T11:06:37.298086,IN,legitimate_unusual,0,1012.51,IN,dev_d44411f758ad,131.219.58.111,4,4,0,6.9211748326416025,0,0,1,0,0,0,0,0,209.54500000000002,3.8319454055214863,0,IN,0,2026-08-20 05:56:25.298086,1335.8166666666666,3,1,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_8b9b79f84093,cust_9de75525fb1c,merch_41,USD,success,2026-08-21 04:14:45.298086,2026-04-07T09:06:37.298086,AU,legitimate_unusual,0,390.3,AU,dev_fe16f619dfc8,157.14.217.104,4,4,0,5.969474529216367,0,0,0,0,0,0,0,0,118.44333333333333,2.2952466721076186,0,AU,0,2026-08-15 05:28:57.298086,8565.8,2,3,2,1,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_6ca9b966c1c3,cust_b5ebe8a0a893,merch_12,USD,success,2026-08-21 04:20:19.298086,2026-02-01T20:06:37.298086,US,legitimate,0,97.69,US,dev_e399406a5065,212.75.93.173,4,4,0,4.591983624183916,0,0,0,0,0,0,0,0,464.85,0.7898461869420244,0,US,0,2026-08-19 03:40:09.298086,2920.1666666666665,4,2,2,2,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_735c8f5e630d,cust_f4ae8012091d,merch_26,USD,success,2026-08-21 04:22:10.298086,2026-08-04T09:06:37.298086,GB,legitimate,0,77.06,GB,dev_6ef1fee4edea,48.81.217.65,4,4,0,4.357477761752469,0,0,1,0,0,0,0,0,472.97,0.8370721187390321,0,GB,0,2026-08-20 21:59:39.298086,382.51666666666665,2,1,1,2,1,1,0.0,0,low,[],0
txn_f3dccc3ad2a7,cust_b3560ea52307,merch_50,USD,success,2026-08-21 04:24:42.298086,2026-04-03T12:06:37.298086,AU,legitimate,0,183.6,AU,dev_ab87282e0a9f,1.111.153.12,4,4,0,5.218191322068752,0,0,0,0,0,0,0,0,1024.4850000000001,0.820788005680903,0,AU,0,2026-08-16 12:10:31.298086,6734.183333333333,1,2,1,1,1,1,0.0,0,low,[],0
txn_19871519c63b,cust_bf5a3c24b913,merch_28,USD,success,2026-08-21 04:25:28.298086,2026-03-01T20:06:37.298086,FR,legitimate,0,179.44,FR,dev_675d95ebbb6a,113.51.119.57,4,4,0,5.1953983125401955,0,0,0,0,0,0,0,0,285.89,0.37234600720556854,0,FR,0,2026-08-11 17:15:05.298086,13630.383333333333,2,3,1,1,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_214345a9fa5c,cust_f4ae8012091d,merch_26,USD,success,2026-08-21 04:29:10.298086,2026-08-04T09:06:37.298086,GB,velocity_attack,1,780.68,GB,dev_6ef1fee4edea,48.81.217.65,4,4,0,6.661445449636088,0,1,2,0,1,0,1,0,393.788,0.9824880392495453,0,GB,0,2026-08-21 04:22:10.298086,7.0,2,1,1,2,1,1,0.0,0,low,[],0
txn_2605c2f3301f,cust_8cf2d156edb8,merch_43,USD,success,2026-08-21 04:30:34.298086,2025-09-26T01:06:37.298086,DE,legitimate,0,197.89,DE,dev_8604a353df3b,195.83.142.21,4,4,0,5.292751908075155,0,0,0,0,0,0,0,0,197.89,0.0,0,,0,,-1.0,3,1,0,0,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_a9f3f708862c,cust_913b9fcb08ef,merch_22,USD,success,2026-08-21 04:32:07.298086,2026-05-02T07:06:37.298086,JP,fraud_ring,1,760.81,JP,dev_be631972ad65,3.173.150.154,4,4,0,6.635697180763284,0,0,0,0,0,0,0,0,760.81,0.0,0,,0,,-1.0,23,28,0,0,1,1,0.15000000000000002,0,low,"['Device associated with many customers', 'IP associated with many customers']",2
txn_8dcbaae199a9,cust_14d54f44211d,merch_45,USD,success,2026-08-21 04:35:01.298086,2026-08-21T04:06:37.298086,US,legitimate,0,101.15,US,dev_604e8ffae680,22.97.241.124,4,4,0,4.626442321263631,0,0,0,0,0,0,0,0,101.15,0.0,0,,0,,-1.0,0,2,0,0,0,1,0.0,0,low,[],0
txn_bb7d7b17da40,cust_a4fcc036035d,merch_48,USD,success,2026-08-21 04:38:11.298086,2026-08-02T02:06:37.298086,GB,legitimate,0,121.5,GB,dev_6e5ca5fd682d,122.224.92.216,4,4,0,4.808111029984782,0,0,0,0,0,0,0,0,70.525,0.7227933356965613,0,GB,0,2026-08-10 22:19:55.298086,14778.266666666666,3,3,1,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_477b88fee20d,cust_ceef588c0882,merch_27,USD,success,2026-08-21 04:39:00.298086,2026-08-18T04:06:37.298086,GB,legitimate,0,167.98,GB,dev_c104ce950745,1.111.153.12,4,4,0,5.129780364724699,0,0,0,0,0,0,1,0,167.98,0.0,0,,0,,-1.0,3,2,0,0,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_5b04c26b34ee,cust_c210587c7594,merch_6,USD,success,2026-08-21 04:45:49.298086,2025-10-14T03:06:37.298086,IN,legitimate,0,306.76,IN,dev_379e840d376f,76.196.29.29,4,4,0,5.72932025844404,0,0,0,0,0,0,0,0,406.87000000000006,0.246049106594244,0,IN,0,2026-08-17 23:55:46.298086,4610.05,1,1,2,2,1,1,0.0,0,low,[],0
txn_e6e72a5b8ae7,cust_cb01e159bff1,merch_33,USD,success,2026-08-21 04:49:36.298086,2026-07-13T16:06:37.298086,FR,account_takeover,0,456.85,GB,dev_3be155e44ab1,154.210.249.4,4,4,0,6.126541619553741,0,0,0,0,0,0,0,0,470.18,0.02835084435748008,1,FR,0,2026-08-09 22:03:24.298086,16246.2,7,1,1,1,1,1,0.1,0,low,"['Billing and shipping country mismatch', 'Device associated with many customers']",2
txn_466262d0e357,cust_4ec486f9dfba,merch_9,USD,success,2026-08-21 04:58:58.298086,2025-09-27T19:06:37.298086,CA,legitimate,0,190.97,CA,dev_e8258ec58d1c,91.27.221.140,4,4,0,5.257339109819479,0,0,0,0,0,0,0,0,54.82,2.4835826340751552,0,CA,0,2026-08-17 13:31:55.298086,5247.05,3,3,1,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_347cea5e964b,cust_8a52326daee3,merch_35,USD,success,2026-08-21 05:12:27.298086,2026-08-20T02:06:37.298086,DE,legitimate,0,135.78,DE,dev_6da0cdff5f90,99.135.63.58,5,4,0,4.91837379566995,0,0,0,0,0,0,0,0,135.78,0.0,0,,0,,-1.0,1,1,0,0,1,1,0.0,0,low,[],0
txn_706e0e790436,cust_8bd31dde04ea,merch_33,USD,success,2026-08-21 05:17:33.298086,2025-12-12T21:06:37.298086,FR,high_risk_transaction,0,949.36,DE,dev_cc5d318e70d6,3.173.150.154,5,4,0,6.856840860180587,0,0,0,0,0,0,1,0,207.804,3.568535735597005,1,FR,0,2026-08-19 00:28:41.298086,3168.866666666667,32,29,1,2,1,1,0.2,0,medium,"['Billing and shipping country mismatch', 'Device associated with many customers', 'IP associated with many customers']",3
txn_d2656020ec06,cust_116c1ce3d349,merch_30,USD,success,2026-08-21 05:18:34.298086,2026-07-28T13:06:37.298086,GB,legitimate,0,232.9,AU,dev_6b049c4c73ce,25.149.57.224,5,4,0,5.454893673590133,0,0,1,0,0,0,0,0,250.9466666666667,0.07191435099091445,1,GB,0,2026-08-20 11:14:55.298086,1083.65,2,4,2,1,1,1,0.1,0,low,"['Billing and shipping country mismatch', 'Moderate: IP associated with many customers']",2
txn_0d9e88c09b0b,cust_61a67cd9d3cd,merch_46,USD,success,2026-08-21 05:24:43.298086,2025-11-13T21:06:37.298086,JP,fraud_ring,1,997.07,CA,dev_be631972ad65,112.108.176.251,5,4,0,6.9058234141323105,0,0,0,0,1,0,0,0,226.67,3.398773547447832,1,JP,0,2026-08-12 08:40:40.298086,12764.05,24,32,4,2,1,1,0.2,0,medium,"['Billing and shipping country mismatch', 'Device associated with many customers', 'IP associated with many customers']",3
txn_e97d6992de9a,cust_dc81a5e200de,merch_24,USD,success,2026-08-21 05:36:17.298086,2026-06-13T11:06:37.298086,FR,legitimate,0,325.73,FR,dev_966d9262ccbf,111.208.36.198,5,4,0,5.789134141755705,0,0,0,0,0,0,0,0,249.375,0.30618546365914795,0,FR,0,2026-08-17 22:12:57.298086,4763.333333333333,1,0,2,2,1,0,0.0,0,low,[],0
txn_a095eadbbf70,cust_0b488c2dd1bd,merch_37,USD,success,2026-08-21 05:38:07.298086,2026-07-18T19:06:37.298086,CA,legitimate,0,51.09,CA,dev_7a834e3143b2,170.103.145.113,5,4,0,3.9529729917571004,0,0,0,0,0,0,0,0,51.09,0.0,0,,0,,-1.0,2,4,0,0,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_28fec957bc9f,cust_e368bceeefd0,merch_25,USD,success,2026-08-21 05:39:28.298086,2025-10-20T10:06:37.298086,US,legitimate,0,165.53,US,dev_823e8fdacd3f,211.196.178.183,5,4,0,5.115175473370179,0,0,0,0,0,0,0,0,251.31666666666663,0.3413488958153723,0,US,0,2026-08-11 06:45:42.298086,14333.766666666666,2,2,3,2,1,1,0.0,0,low,[],0
txn_9f300a574e0c,cust_d7bd5177f7fb,merch_12,USD,success,2026-08-21 05:44:16.298086,2026-05-14T22:06:37.298086,AU,legitimate,0,69.62,AU,dev_7e7440c97884,37.244.195.204,5,4,0,4.25731339050024,0,0,0,0,0,0,0,0,162.7,0.5720958819913952,0,AU,0,2026-08-13 19:21:29.298086,10702.783333333333,3,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_dcfc740fbc4a,cust_36198264e350,merch_47,USD,success,2026-08-21 05:47:25.298086,2026-02-24T01:06:37.298086,JP,legitimate,0,192.73,FR,dev_dacdf0703d7f,3.139.215.124,5,4,0,5.266465437098854,0,0,0,0,0,0,0,0,160.2375,0.20277712770106857,1,JP,0,2026-08-16 08:30:58.298086,7036.45,2,6,1,1,1,1,0.15000000000000002,0,low,"['Billing and shipping country mismatch', 'IP associated with many customers']",2
txn_2b84a732819b,cust_aa2a1eb6e37c,merch_22,USD,success,2026-08-21 05:49:33.298086,2026-06-16T14:06:37.298086,US,legitimate,0,296.97,CA,dev_e71d70539d29,118.85.35.138,5,4,0,5.696992810296786,0,0,1,0,0,0,0,0,275.59,0.07757901230088195,1,US,0,2026-08-20 08:32:44.298086,1276.8166666666666,4,1,1,1,1,1,0.07500000000000001,0,low,"['Billing and shipping country mismatch', 'Moderate: Device associated with many customers']",2
txn_4c91405d3469,cust_067f2bcccb76,merch_37,USD,success,2026-08-21 05:51:24.298086,2026-02-23T10:06:37.298086,GB,legitimate,0,100.5,GB,dev_c26cd300ef41,167.126.73.12,5,4,0,4.620058798481842,0,0,0,0,0,0,0,0,486.22499999999997,0.7933055684096869,0,GB,0,2026-08-15 09:59:29.298086,8391.916666666666,2,3,2,2,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_06ae9f071565,cust_a9d6f1e1f3f7,merch_2,USD,success,2026-08-21 06:02:07.298086,2025-12-07T16:06:37.298086,IN,legitimate,0,203.36,IN,dev_ba64d0e7bd23,51.55.134.218,6,4,0,5.319883144462597,0,0,1,0,0,0,0,0,429.605,0.5266349320887792,0,IN,0,2026-08-21 02:58:19.298086,183.8,4,1,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_cd23a4f755e9,cust_f55ae26f6e3b,merch_44,USD,success,2026-08-21 06:07:04.298086,2026-06-02T20:06:37.298086,CA,fraud_ring,0,586.27,DE,dev_cc5d318e70d6,113.163.209.250,6,4,0,6.375484680004646,0,0,0,0,1,0,0,0,586.27,0.0,1,,0,,-1.0,33,29,0,0,1,1,0.2,0,medium,"['Billing and shipping country mismatch', 'Device associated with many customers', 'IP associated with many customers']",3
txn_e0bbe57b1efa,cust_da72030d291f,merch_13,USD,success,2026-08-21 06:10:58.298086,2026-03-25T20:06:37.298086,JP,legitimate,0,261.48,JP,dev_a299e3cf6f10,211.226.43.110,6,4,0,5.570174888652846,0,0,0,0,0,0,0,0,55.12,3.7438316400580556,0,JP,0,2026-08-14 01:32:55.298086,10358.05,2,5,1,1,1,1,0.1,0,low,['IP associated with many customers'],1
txn_2db70e087e54,cust_85ac9ce3e1e2,merch_48,USD,success,2026-08-21 06:19:29.298086,2025-10-11T03:06:37.298086,US,legitimate,0,209.06,AU,dev_15e9cd7781d5,79.138.216.36,6,4,0,5.3473932041946295,0,0,0,0,0,0,0,0,147.42,0.4181250847917516,1,US,0,2026-08-08 07:01:30.298086,18677.983333333334,3,5,1,1,1,1,0.17500000000000002,0,low,"['Billing and shipping country mismatch', 'Moderate: Device associated with many customers', 'IP associated with many customers']",3
txn_b687230fd111,cust_02f844d15fec,merch_34,USD,success,2026-08-21 06:19:56.298086,2025-12-13T19:06:37.298086,FR,legitimate,0,14.06,FR,dev_4061c2de5f27,117.220.123.62,6,4,0,2.7120422223717475,0,0,0,0,0,0,0,0,153.255,0.9082574793644579,0,FR,0,2026-08-13 16:20:00.298086,10919.933333333332,0,1,2,1,0,1,0.0,0,low,[],0
txn_38decac34212,cust_b8c367abbf14,merch_50,USD,success,2026-08-21 06:24:49.298086,2025-12-02T13:06:37.298086,JP,legitimate,0,105.74,JP,dev_32b5ec7ecd55,62.34.12.22,6,4,0,4.6703959709057985,0,0,0,0,0,0,0,0,279.8825,0.6221986011987173,0,JP,0,2026-08-18 10:38:40.298086,4066.15,2,2,2,2,1,1,0.0,0,low,[],0
txn_572cebd5f44e,cust_2cbb6bc56a7c,merch_30,USD,success,2026-08-21 06:27:45.298086,2025-11-21T00:06:37.298086,IN,account_takeover,0,817.89,DE,dev_103c7e7351c0,179.55.90.245,6,4,0,6.707949764698346,0,0,0,0,0,0,0,0,336.48,1.4307239657631952,1,IN,0,2026-08-07 22:54:20.298086,19173.416666666668,2,1,1,1,1,1,0.05,0,low,['Billing and shipping country mismatch'],1
txn_9fd2120b90c4,cust_85ac9ce3e1e2,merch_18,USD,success,2026-08-21 06:32:39.298086,2025-10-11T03:06:37.298086,US,legitimate,0,249.78,US,dev_15e9cd7781d5,79.138.216.36,6,4,0,5.524576060762392,0,1,1,0,1,0,1,0,178.24,0.40136894075403945,0,US,0,2026-08-21 06:19:29.298086,13.166666666666666,3,5,1,1,1,1,0.125,0,low,"['Moderate: Device associated with many customers', 'IP associated with many customers']",2
txn_a6ce098918f1,cust_8ff3c0a947b6,merch_42,USD,success,2026-08-21 06:42:53.298086,2026-08-06T02:06:37.298086,CA,legitimate,0,50.19,CA,dev_ac5bfb0ed313,135.84.208.210,6,4,0,3.935544200469492,0,0,0,0,0,0,0,0,128.04999999999998,0.6080437329168293,0,CA,0,2026-08-17 12:38:31.298086,5404.366666666667,1,3,2,1,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_e87cc592b1f5,cust_64e97e4ff107,merch_28,USD,success,2026-08-21 06:46:30.298086,2025-12-26T01:06:37.298086,IN,legitimate,0,139.06,IN,dev_864756352a9b,41.13.41.158,6,4,0,4.942070902227372,0,0,1,0,0,0,0,0,83.89,0.6576469185838598,0,IN,0,2026-08-21 02:43:04.298086,243.43333333333334,2,3,1,2,1,1,0.05,0,low,['Moderate: IP associated with many customers'],1
txn_bfc2b3619441,cust_a019b3e30432,merch_4,USD,success,2026-08-21 06:48:50.298086,2025-12-16T21:06:37.298086,DE,legitimate,0,274.36,DE,dev_c35cd8db2743,211.226.43.110,6,4,0,5.618079332463229,0,0,0,0,0,0,1,0,83.6775,2.2787786441994564,0,DE,0,2026-08-13 17:40:51.298086,10867.983333333334,3,5,1,2,1,1,0.125,0,low,"['Moderate: Device associated with many customers', 'IP associated with many customers']",2
txn_557a66729f2b,cust_efead7dc71ba,merch_27,USD,success,2026-08-21 06:51:25.298086,2025-11-06T22:06:37.298086,AU,legitimate,0,275.88,AU,dev_c0a30744150d,71.232.224.186,6,4,0,5.623584199327089,0,0,0,0,0,0,0,0,149.75,0.8422704507512521,0,AU,0,2026-08-18 16:29:18.298086,3742.116666666667,3,4,2,1,1,1,0.07500000000000001,0,low,"['Moderate: Device associated with many customers', 'Moderate: IP associated with many customers']",2
txn_949681358a3a,cust_e1f5178126f6,merch_6,USD,success,2026-08-21 06:56:18.298086,2025-11-23T06:06:37.298086,GB,legitimate,0,332.03,GB,dev_755813f8bb3d,181.27.237.216,6,4,0,5.808232576012665,0,0,0,0,0,0,0,0,316.42,0.049333164780987156,0,GB,0,2026-08-09 17:11:13.298086,16665.083333333332,4,2,1,1,1,1,0.025,0,low,['Moderate: Device associated with many customers'],1
txn_7b30c22b562b,cust_ec008f6dddfb,merch_47,USD,success,2026-08-21 06:56:56.298086,2026-01-22T11:06:37.298086,FR,legitimate,0,162.52,FR,dev_f276bd2f12af,13.136.163.248,6,4,0,5.09693530701534,0,0,0,0,0,0,0,0,150.09,0.08281697648077824,0,FR,0,2026-08-13 22:40:33.298086,10576.383333333333,2,2,3,2,1,1,0.0,0,low,[],0
